gene	position	subunit	MFH	type
TraesCS6D01G104800	823	3	1.112608652	TVGs
TraesCS6D01G112400	1503	3	1.351229616	TVGs
TraesCS6D01G140100	1118	3	1.408059775	TVGs
TraesCS6D01G144400	588	3	1.747516432	TVGs
TraesCS6D01G153100	1675	3	1.151493038	TVGs
TraesCS6D01G185500	1378	3	1.089032569	TVGs
TraesCS6D01G189700	247	3	2.359861599	TVGs
TraesCS6D01G199400	65	3	1.144700276	TVGs
TraesCS6D01G211900	1134	3	1.845390466	TVGs
TraesCS6D01G216000	305	3	3.554754177	TVGs
TraesCS6D01G257000	757	3	1.345785113	TVGs
TraesCS6D01G285100	143	3	1.604190412	TVGs
TraesCS6D01G287800	427	3	1.743532736	TVGs
TraesCS6D01G289800	308	3	4.014976192	TVGs
TraesCS6D01G322200	164	3	1.756642005	TVGs
TraesCS6D01G322300	166	3	9.765746413	TVGs
TraesCS6D01G330800	366	3	1.08357818	TVGs
TraesCS6D01G370900	27	3	1.871262013	TVGs
TraesCS6D01G374200	1770	3	1.867227348	TVGs
TraesCS6D01G380800	1173	3	1.928548286	TVGs
TraesCS6D01G385600	55	3	1.191867815	TVGs
TraesCS6D01G387000	508	3	1.448328454	TVGs
TraesCS6D01G392600	1248	3	3.437359961	TVGs
TraesCS6D01G393200	1233	3	1.225665825	TVGs
TraesCS6D01G406500	394	3	2.036099979	TVGs
TraesCS7A01G049500	1835	3	1.130084443	TVGs
TraesCS7A01G053800	227	3	1.98733512	TVGs
TraesCS7A01G057900	20	3	1.333642287	TVGs
TraesCS7A01G081100	1218	3	1.344357489	TVGs
TraesCS7A01G090400	1534	3	1.393645025	TVGs
TraesCS7A01G108900	924	3	2.673825216	TVGs
TraesCS7A01G161000	728	3	2.635421395	TVGs
TraesCS7A01G185500	352	3	1.902735001	TVGs
TraesCS7A01G189500	988	3	2.702908998	TVGs
TraesCS7A01G189600	158	3	4.704435758	TVGs
TraesCS7A01G242600	690	3	1.573201087	TVGs
TraesCS7A01G287200	925	3	1.153171529	TVGs
TraesCS7A01G324600	873	3	1.941851527	TVGs
TraesCS7A01G351100	822	3	1.191845232	TVGs
TraesCS7A01G360300	1459	3	2.952545676	TVGs
TraesCS7A01G365200	1689	3	1.59342375	TVGs
TraesCS7A01G379800	67	3	1.977143505	TVGs
TraesCS7A01G406500	492	3	9.596947841	TVGs
TraesCS7A01G487900	1253	3	1.064180234	TVGs
TraesCS7A01G495400	243	3	1.666494155	TVGs
TraesCS7A01G498400	1925	3	1.451795076	TVGs
TraesCS7A01G568700	471	3	2.011742222	TVGs
TraesCS7B01G006800	1100	3	2.257670222	TVGs
TraesCS7B01G055200	516	3	2.485827267	TVGs
TraesCS7B01G056600	1855	3	3.655769998	TVGs
TraesCS7B01G066000	954	3	3.002597181	TVGs
TraesCS7B01G097000	806	3	1.343515012	TVGs
TraesCS7B01G098500	91	3	1.353055238	TVGs
TraesCS7B01G109100	238	3	5.217645108	TVGs
TraesCS7B01G130900	186	3	6.655844541	TVGs
TraesCS7B01G149000	652	3	1.933579592	TVGs
TraesCS7B01G160200	673	3	1.038202824	TVGs
TraesCS7B01G162300	1481	3	1.115760406	TVGs
TraesCS7B01G200400	164	3	4.417011263	TVGs
TraesCS7B01G241100	13	3	1.362862176	TVGs
TraesCS7B01G244800	126	3	1.156437286	TVGs
TraesCS7B01G277700	177	3	1.883893735	TVGs
TraesCS7B01G318800	424	3	1.476503563	TVGs
TraesCS7B01G351000	1481	3	5.137360718	TVGs
TraesCS7B01G378900	114	3	3.210931079	TVGs
TraesCS7B01G408400	302	3	7.48846755	TVGs
TraesCS7B01G440900	1562	3	2.484901402	TVGs
TraesCS7B01G442200	302	3	2.127443404	TVGs
TraesCS7B01G452700	709	3	1.79732518	TVGs
TraesCS7B01G455000	1745	3	3.120850383	TVGs
TraesCS7B01G459700	791	3	1.378105237	TVGs
TraesCS7D01G010000	1937	3	1.172545904	TVGs
TraesCS7D01G063900	271	3	2.263636814	TVGs
TraesCS7D01G086400	1567	3	1.092672851	TVGs
TraesCS7D01G162300	703	3	3.018418753	TVGs
TraesCS7D01G182700	1780	3	1.997144329	TVGs
TraesCS7D01G190700	154	3	4.451650808	TVGs
TraesCS7D01G194500	92	3	1.210248495	TVGs
TraesCS7D01G276100	117	3	1.523342843	TVGs
TraesCS7D01G289900	1216	3	1.214540542	TVGs
TraesCS7D01G309400	1173	3	2.260309734	TVGs
TraesCS7D01G318600	1910	3	1.814559631	TVGs
TraesCS7D01G339600	1243	3	2.535587242	TVGs
TraesCS7D01G372600	153	3	1.780881382	TVGs
TraesCS7D01G380100	1214	3	1.781767631	TVGs
TraesCS7D01G411300	416	3	1.349410232	TVGs
TraesCS7D01G463000	159	3	4.512748034	TVGs
TraesCS7D01G464800	121	3	3.018918083	TVGs
TraesCS7D01G465500	345	3	1.40383093	TVGs
TraesCS7D01G466600	10	3	2.650705873	TVGs
TraesCS7D01G475300	66	3	3.239025057	TVGs
TraesCS7D01G506300	1714	3	1.162621838	TVGs
TraesCSU01G022800	1331	3	2.620801697	TVGs
TraesCSU01G046400	331	3	1.848589024	TVGs
TraesCSU01G052700	829	3	2.189486318	TVGs
TraesCSU01G075000	482	3	7.840265819	TVGs
TraesCSU01G092100	1083	3	2.82716445	TVGs
TraesCSU01G127800	1155	3	2.866557141	TVGs
TraesCSU01G156400	331	3	1.848589024	TVGs
TraesCS1A01G025100	1732	4	1.488350375	TVGs
TraesCS1A01G031300	397	4	2.386338666	TVGs
TraesCS1B01G038700	385	4	1.890855709	TVGs
TraesCS1B01G250900	1480	4	3.294886438	TVGs
TraesCS1B01G388800	289	4	1.222504936	TVGs
TraesCS1D01G032700	397	4	2.44777277	TVGs
TraesCS2A01G127300	1413	4	1.908479019	TVGs
TraesCS2A01G128800	965	4	1.639927926	TVGs
TraesCS2B01G150900	610	4	2.165947639	TVGs
TraesCS2B01G444700	1378	4	1.102766758	TVGs
TraesCS2D01G131300	636	4	2.23540168	TVGs
TraesCS2D01G344200	1252	4	2.918867881	TVGs
TraesCS2D01G393800	630	4	6.901476883	TVGs
TraesCS2D01G595000	1485	4	1.637330486	TVGs
TraesCS3A01G248200	1413	4	1.844514417	TVGs
TraesCS3A01G274400	219	4	8.35698508	TVGs
TraesCS3A01G289200	153	4	2.616319722	TVGs
TraesCS3B01G308100	221	4	10.28267135	TVGs
TraesCS3B01G555500	361	4	1.257010979	TVGs
TraesCS3D01G289000	153	4	2.428764503	TVGs
TraesCS3D01G358700	714	4	1.440250261	TVGs
TraesCS3D01G399300	31	4	1.412258261	TVGs
TraesCS4A01G113900	245	4	7.05168555	TVGs
TraesCS4A01G209100	1740	4	3.218401504	TVGs
TraesCS4B01G112700	1725	4	3.68228859	TVGs
TraesCS4D01G110200	1859	4	3.730751347	TVGs
TraesCS5A01G315900	973	4	1.402890546	TVGs
TraesCS5A01G386400	1971	4	1.388269579	TVGs
TraesCS5A01G386500	1869	4	1.341662573	TVGs
TraesCS5B01G046000	223	4	8.435847262	TVGs
TraesCS5B01G103400	40	4	1.654911727	TVGs
TraesCS5B01G563900	126	4	1.722141366	TVGs
TraesCS5D01G110200	40	4	1.238015053	TVGs
TraesCS5D01G183100	1406	4	1.613984015	TVGs
TraesCS6A01G047600	1158	4	2.592475715	TVGs
TraesCS6D01G345800	83	4	2.063185855	TVGs
TraesCS7A01G239700	1201	4	1.155147828	TVGs
TraesCS7A01G284700	168	4	4.663291189	TVGs
TraesCS7A01G360400	122	4	16.9532938	TVGs
TraesCS7B01G020000	1580	4	1.306295756	TVGs
TraesCS7B01G038300	1080	4	1.396118214	TVGs
TraesCS1A01G059200	415	4	1.971062303	TVGs
TraesCS1B01G011500	1564	4	1.974786252	TVGs
TraesCS1B01G194700	174	4	2.440662845	TVGs
TraesCS1D01G007800	31	4	2.034766141	TVGs
TraesCS1D01G189800	164	4	2.166362433	TVGs
TraesCS2B01G474000	853	4	1.359553682	TVGs
TraesCS3A01G107200	540	4	5.722039822	TVGs
TraesCS3A01G136900	226	4	2.31696722	TVGs
TraesCS3A01G137000	120	4	1.902624181	TVGs
TraesCS3A01G281600	36	4	2.307960611	TVGs
TraesCS3B01G357500	880	4	3.626950108	TVGs
TraesCS3B01G383500	383	4	1.10419016	TVGs
TraesCS3D01G036900	1967	4	1.325684929	TVGs
TraesCS3D01G351900	172	4	11.97743335	TVGs
TraesCS4A01G103900	136	4	1.053983754	TVGs
TraesCS4A01G177600	820	4	5.52191624	TVGs
TraesCS4A01G294400	45	4	2.734398505	TVGs
TraesCS4B01G018900	46	4	3.895546629	TVGs
TraesCS4B01G200000	129	4	2.883937251	TVGs
TraesCS4D01G134900	866	4	3.485715256	TVGs
TraesCS4D01G201100	129	4	1.7794005	TVGs
TraesCS4D01G243000	545	4	12.05378309	TVGs
TraesCS5A01G385500	17	4	1.981620409	TVGs
TraesCS5B01G232900	6	4	2.78125952	TVGs
TraesCS5B01G462100	81	4	1.773309198	TVGs
TraesCS5B01G549700	233	4	2.0267551	TVGs
TraesCS5D01G463900	48	4	1.274122053	TVGs
TraesCS6B01G032400	535	4	2.986129362	TVGs
TraesCS6B01G222000	19	4	1.612494797	TVGs
TraesCS6B01G352500	181	4	2.150543205	TVGs
TraesCS6D01G140900	1140	4	1.560517705	TVGs
TraesCS7A01G017800	135	4	3.830023017	TVGs
TraesCS7A01G018000	152	4	2.810276304	TVGs
TraesCS7A01G392200	630	4	6.754544156	TVGs
TraesCS7D01G220200	384	4	3.079662293	TVGs
TraesCS7D01G237800	733	4	1.494874779	TVGs
TraesCS7D01G419700	569	4	1.507665001	TVGs
TraesCS1A01G366400	141	5	1.907751313	TVGs
TraesCS2A01G287500	28	5	1.871927582	TVGs
TraesCS2B01G298700	1096	5	1.444205298	TVGs
TraesCS2B01G304300	28	5	2.284101885	TVGs
TraesCS2D01G285900	28	5	2.195837355	TVGs
TraesCS7B01G185900	180	5	2.954217758	TVGs
TraesCS1B01G013900	34	5	2.443013364	TVGs
TraesCS1D01G140600	1874	5	2.651483601	TVGs
TraesCS3B01G390700	179	5	8.505352758	TVGs
TraesCS4B01G169200	909	5	1.760954106	TVGs
TraesCS5A01G478300	379	5	7.146888817	TVGs
TraesCS5D01G395500	12	5	1.911648586	TVGs
TraesCS7B01G135500	706	5	1.762542022	TVGs
TraesCS7B01G498600	145	5	1.902667646	TVGs
TraesCS7D01G546700	151	5	2.413579287	TVGs
TraesCS3A01G363800	501	6	1.531397298	TVGs
