gene	pos	subunit	response
TraesCS2B01G203200	613	3	1
TraesCS2B01G204300	1146	3	1
TraesCS2B01G204600	1799	3	0
TraesCS2B01G205700	903	3	0
TraesCS2B01G206300	419	3	0
TraesCS2B01G206600	1915	3	0
TraesCS2B01G210000	915	3	0
TraesCS2B01G211500	1082	3	0
TraesCS2B01G212700	1886	3	0
TraesCS2B01G214800	1431	3	0
TraesCS2B01G215200	1186	3	0
TraesCS2B01G216200	955	3	0
TraesCS2B01G216300	251	3	0
TraesCS2B01G220200	702	3	0
TraesCS2B01G220400	919	3	0
TraesCS2B01G221000	1001	3	0
TraesCS2B01G221300	1241	3	0
TraesCS2B01G221400	1552	3	0
TraesCS2B01G222000	392	3	0
TraesCS2B01G222900	1336	3	0
TraesCS2B01G224400	165	3	0
TraesCS2B01G224500	714	3	0
TraesCS2B01G224800	1127	3	0
TraesCS2B01G225700	825	3	0
TraesCS2B01G226800	1955	3	0
TraesCS2B01G227800	585	3	0
TraesCS2B01G228500	1458	3	0
TraesCS2B01G229500	18	3	0
TraesCS2B01G229900	1658	3	0
TraesCS2B01G230300	66	3	0
TraesCS2B01G230800	1436	3	0
TraesCS2B01G232100	704	3	0
TraesCS2B01G234300	1802	3	0
TraesCS2B01G234800	1746	3	0
TraesCS2B01G236700	96	3	1
TraesCS2B01G238400	1871	3	0
TraesCS2B01G240500	364	3	0
TraesCS2B01G240900	1583	3	1
TraesCS2B01G242300	1453	3	0
TraesCS2B01G242800	732	3	0
TraesCS2B01G242900	1073	3	0
TraesCS2B01G243000	1884	3	0
TraesCS2B01G243100	720	3	0
TraesCS2B01G244300	1367	3	0
TraesCS2B01G247000	798	3	0
TraesCS2B01G248700	1090	3	0
TraesCS2B01G250600	1559	3	0
TraesCS2B01G251100	1153	3	0
TraesCS2B01G251900	540	3	0
TraesCS2B01G252600	1490	3	0
TraesCS2B01G253300	1594	3	0
TraesCS2B01G255700	1198	3	0
TraesCS2B01G257500	943	3	0
TraesCS2B01G258900	1347	3	0
TraesCS2B01G261400	1338	3	0
TraesCS2B01G261700	1794	3	0
TraesCS2B01G262000	715	3	0
TraesCS2B01G265500	1905	3	0
TraesCS2B01G269400	234	3	0
TraesCS2B01G269900	1340	3	0
TraesCS2B01G270100	463	3	0
TraesCS2B01G271400	1110	3	0
TraesCS2B01G274800	683	3	0
TraesCS2B01G276400	1819	3	0
TraesCS2B01G277200	1191	3	0
TraesCS2B01G282000	917	3	0
TraesCS2B01G282200	1291	3	0
TraesCS2B01G283000	321	3	0
TraesCS2B01G283300	1248	3	0
TraesCS2B01G283600	276	3	0
TraesCS2B01G283900	862	3	0
TraesCS2B01G284000	425	3	0
TraesCS2B01G285200	1155	3	0
TraesCS2B01G286400	1006	3	0
TraesCS2B01G286700	753	3	0
TraesCS2B01G289900	660	3	1
TraesCS2B01G290400	1867	3	0
TraesCS2B01G290900	1357	3	0
TraesCS2B01G295100	406	3	0
TraesCS2B01G296100	649	3	0
TraesCS2B01G296400	1122	3	0
TraesCS2B01G297800	1813	3	0
TraesCS2B01G297900	1056	3	0
TraesCS2B01G298600	858	3	0
TraesCS2B01G299500	1625	3	0
TraesCS2B01G300500	537	3	0
TraesCS2B01G301600	333	3	0
TraesCS2B01G301800	1078	3	0
TraesCS2B01G303900	1176	3	0
TraesCS2B01G309700	165	3	1
TraesCS2B01G309800	1922	3	0
TraesCS2B01G311400	1966	3	0
TraesCS2B01G312500	1331	3	0
TraesCS2B01G312600	748	3	0
TraesCS2B01G313200	1781	3	0
TraesCS2B01G314100	563	3	0
TraesCS2B01G314400	723	3	0
TraesCS2B01G316300	521	3	0
TraesCS2B01G320000	39	3	1
TraesCS2B01G322200	1042	3	0
TraesCS2B01G322800	839	3	0
TraesCS2B01G323700	645	3	0
TraesCS2B01G324700	211	3	1
TraesCS2B01G325600	1321	3	0
TraesCS2B01G330100	96	3	1
TraesCS2B01G330400	1490	3	0
TraesCS2B01G331000	1846	3	0
TraesCS2B01G334700	792	3	0
TraesCS2B01G335100	1417	3	0
TraesCS2B01G336000	964	3	1
TraesCS2B01G339000	1701	3	0
TraesCS2B01G339400	895	3	0
TraesCS2B01G341700	295	3	0
TraesCS2B01G342600	536	3	0
TraesCS2B01G343600	700	3	0
TraesCS2B01G346500	1161	3	1
TraesCS2B01G346900	540	3	0
TraesCS2B01G347600	1281	3	0
TraesCS2B01G350100	350	3	0
TraesCS2B01G350400	1649	3	0
TraesCS2B01G351500	1421	3	1
TraesCS2B01G352500	41	3	0
TraesCS2B01G353300	1016	3	0
TraesCS2B01G353800	1883	3	0
TraesCS2B01G355300	1844	3	0
TraesCS2B01G355400	849	3	0
TraesCS2B01G355500	772	3	0
TraesCS2B01G357500	208	3	0
TraesCS2B01G357700	876	3	0
TraesCS2B01G357900	1292	3	0
TraesCS2B01G359900	1421	3	0
TraesCS2B01G360900	1623	3	0
TraesCS2B01G361300	1742	3	0
TraesCS2B01G365000	1835	3	0
TraesCS2B01G368700	1083	3	0
TraesCS2B01G371100	1038	3	0
TraesCS2B01G371800	1033	3	0
TraesCS2B01G372900	1623	3	0
TraesCS2B01G376000	309	3	0
TraesCS2B01G376400	1846	3	0
TraesCS2B01G379200	284	3	0
TraesCS2B01G380000	1880	3	0
TraesCS2B01G381500	1203	3	0
TraesCS2B01G383800	1398	3	0
TraesCS2B01G387300	743	3	0
TraesCS2B01G388200	618	3	0
TraesCS2B01G391600	584	3	0
TraesCS2B01G393100	675	3	0
TraesCS2B01G393600	1681	3	0
TraesCS2B01G394200	727	3	0
TraesCS2B01G394300	928	3	0
TraesCS2B01G394400	1859	3	0
TraesCS2B01G395700	1589	3	1
TraesCS2B01G395900	1512	3	0
TraesCS2B01G398600	745	3	0
TraesCS2B01G405300	1518	3	0
TraesCS2B01G409000	1245	3	0
TraesCS2B01G409400	993	3	0
TraesCS2B01G411100	191	3	0
TraesCS2B01G414800	139	3	0
TraesCS2B01G416000	1586	3	0
TraesCS2B01G416700	1949	3	0
TraesCS2B01G417300	1675	3	1
TraesCS2B01G418200	1931	3	0
TraesCS2B01G419700	1259	3	0
TraesCS2B01G420700	1581	3	0
TraesCS2B01G420800	701	3	0
TraesCS2B01G421700	488	3	0
TraesCS2B01G422700	1330	3	0
TraesCS2B01G423000	936	3	0
TraesCS2B01G425500	1770	3	0
TraesCS2B01G425800	351	3	0
TraesCS2B01G426500	7	3	1
TraesCS2B01G426600	441	3	0
TraesCS2B01G427600	1258	3	0
TraesCS2B01G428500	1955	3	0
TraesCS2B01G429200	599	3	0
TraesCS2B01G431100	512	3	0
TraesCS2B01G432400	856	3	0
TraesCS2B01G433800	1466	3	0
TraesCS2B01G436100	381	3	0
TraesCS2B01G437500	1808	3	0
TraesCS2B01G441100	1693	3	0
TraesCS2B01G442100	793	3	0
TraesCS2B01G453700	475	3	0
TraesCS2B01G457000	956	3	0
TraesCS2B01G457100	1839	3	0
TraesCS2B01G457500	772	3	0
TraesCS2B01G459400	1920	3	0
TraesCS2B01G460700	1465	3	0
TraesCS2B01G461000	1488	3	0
TraesCS2B01G462000	924	3	0
TraesCS2B01G462900	1100	3	0
TraesCS2B01G463000	464	3	0
TraesCS2B01G466400	1685	3	0
TraesCS2B01G467200	1940	3	0
TraesCS2B01G469400	471	3	0
TraesCS2B01G472100	21	3	0
TraesCS2B01G472700	255	3	0
TraesCS2B01G472900	1858	3	0
TraesCS2B01G474400	224	3	0
TraesCS2B01G475700	882	3	0
TraesCS2B01G477200	561	3	0
TraesCS2B01G477300	1659	3	0
TraesCS2B01G479700	1233	3	0
TraesCS2B01G480200	1199	3	0
TraesCS2B01G487500	1773	3	0
TraesCS2B01G489800	1834	3	0
TraesCS2B01G490600	386	3	0
TraesCS2B01G491500	1578	3	0
TraesCS2B01G491800	1408	3	0
TraesCS2B01G491900	752	3	0
TraesCS2B01G492000	1977	3	0
TraesCS2B01G493400	585	3	0
TraesCS2B01G494200	657	3	0
TraesCS2B01G495000	284	3	0
TraesCS2B01G495200	1234	3	0
TraesCS2B01G495300	408	3	0
TraesCS2B01G496100	1632	3	0
TraesCS2B01G496800	1939	3	0
TraesCS2B01G498600	598	3	0
TraesCS2B01G499000	577	3	0
TraesCS2B01G501100	1172	3	0
TraesCS2B01G503900	823	3	0
TraesCS2B01G504600	1432	3	0
TraesCS2B01G506100	34	3	0
TraesCS2B01G507300	861	3	0
TraesCS2B01G509500	688	3	0
TraesCS2B01G510000	1929	3	0
TraesCS2B01G510900	1468	3	0
TraesCS2B01G511500	1613	3	0
TraesCS2B01G511700	756	3	0
TraesCS2B01G512900	306	3	0
TraesCS2B01G513600	298	3	0
TraesCS2B01G517600	1917	3	0
TraesCS2B01G519000	1340	3	0
TraesCS2B01G520800	981	3	0
TraesCS2B01G522900	148	3	0
TraesCS2B01G524900	1841	3	0
TraesCS2B01G526400	1481	3	0
TraesCS2B01G527400	1837	3	0
TraesCS2B01G527500	778	3	0
TraesCS2B01G528600	336	3	0
TraesCS2B01G529000	928	3	0
TraesCS2B01G530300	1818	3	1
TraesCS2B01G530500	668	3	0
TraesCS2B01G532700	419	3	0
TraesCS2B01G533300	1662	3	0
TraesCS2B01G533800	1648	3	0
TraesCS2B01G536000	1044	3	0
TraesCS2B01G536900	1125	3	0
TraesCS2B01G537800	1705	3	0
TraesCS2B01G539700	1321	3	0
TraesCS2B01G541300	1161	3	1
TraesCS2B01G541700	1755	3	1
TraesCS2B01G542000	1533	3	0
TraesCS2B01G542600	319	3	0
TraesCS2B01G543200	1657	3	0
TraesCS2B01G543900	1903	3	0
TraesCS2B01G544900	937	3	0
TraesCS2B01G545100	1481	3	0
TraesCS2B01G545600	1303	3	0
TraesCS2B01G546900	1951	3	0
TraesCS2B01G547200	1454	3	0
TraesCS2B01G548400	48	3	0
TraesCS2B01G550800	1397	3	0
TraesCS2B01G550900	1382	3	0
TraesCS2B01G551100	618	3	0
TraesCS2B01G555700	714	3	0
TraesCS2B01G556500	1551	3	0
TraesCS2B01G557400	1699	3	0
TraesCS2B01G558200	401	3	0
TraesCS2B01G560000	907	3	0
TraesCS2B01G560200	1886	3	0
TraesCS2B01G560600	1495	3	0
TraesCS2B01G561200	1821	3	0
TraesCS2B01G561400	1984	3	0
TraesCS2B01G562600	1412	3	0
TraesCS2B01G565500	1726	3	0
TraesCS2B01G570700	1863	3	0
TraesCS2B01G574100	538	3	0
TraesCS2B01G574400	1528	3	0
TraesCS2B01G575400	1172	3	0
TraesCS2B01G576700	1055	3	0
TraesCS2B01G577400	1244	3	0
TraesCS2B01G577800	1155	3	0
TraesCS2B01G578000	469	3	0
TraesCS2B01G582100	1363	3	0
TraesCS2B01G582200	445	3	0
TraesCS2B01G583400	1587	3	0
TraesCS2B01G583700	81	3	0
TraesCS2B01G583800	1667	3	0
TraesCS2B01G583900	1483	3	0
TraesCS2B01G585500	933	3	0
TraesCS2B01G587700	1845	3	0
TraesCS2B01G587800	33	3	1
TraesCS2B01G588700	392	3	0
TraesCS2B01G589900	440	3	0
TraesCS2B01G592100	312	3	0
TraesCS2B01G595100	91	3	0
TraesCS2B01G595300	1142	3	1
TraesCS2B01G597200	327	3	0
TraesCS2B01G599700	1454	3	0
TraesCS2B01G602100	562	3	0
TraesCS2B01G602400	1800	3	0
TraesCS2B01G604400	854	3	0
TraesCS2B01G605100	1820	3	0
TraesCS2B01G605800	551	3	0
TraesCS2B01G609700	1652	3	0
TraesCS2B01G610200	201	3	0
TraesCS2B01G611800	1024	3	1
TraesCS2B01G612600	284	3	0
TraesCS2B01G613400	1337	3	0
TraesCS2B01G616400	1471	3	0
TraesCS2B01G617600	959	3	0
TraesCS2B01G618100	885	3	0
TraesCS2B01G618200	358	3	0
TraesCS2B01G618500	1135	3	0
TraesCS2B01G619100	833	3	0
TraesCS2B01G619300	1696	3	0
TraesCS2B01G619500	37	3	0
TraesCS2B01G619700	970	3	0
TraesCS2B01G620500	437	3	0
TraesCS2B01G621400	1938	3	0
TraesCS2B01G622400	1501	3	0
TraesCS2B01G622800	1420	3	0
TraesCS2B01G623700	218	3	0
TraesCS2B01G623900	218	3	0
TraesCS2B01G625600	443	3	0
TraesCS2B01G625800	1603	3	0
TraesCS2B01G628200	1019	3	0
TraesCS2B01G628700	1058	3	0
TraesCS2B01G629600	1326	3	0
TraesCS2B01G629700	355	3	0
TraesCS2B01G630100	329	3	0
TraesCS2D01G000100	1735	3	0
TraesCS2D01G001100	220	3	0
TraesCS2D01G001500	984	3	0
TraesCS2D01G001900	999	3	0
TraesCS2D01G002100	1234	3	0
TraesCS2D01G002500	382	3	0
TraesCS2D01G002800	165	3	0
TraesCS2D01G004200	1470	3	0
TraesCS2D01G004300	541	3	0
TraesCS2D01G005400	1094	3	0
TraesCS2D01G007100	613	3	0
TraesCS2D01G008400	297	3	0
TraesCS2D01G008600	276	3	0
TraesCS2D01G010500	1166	3	0
TraesCS2D01G012000	552	3	0
TraesCS2D01G012700	414	3	0
TraesCS2D01G015700	670	3	0
TraesCS2D01G015800	1631	3	0
TraesCS2D01G018800	1111	3	0
TraesCS2D01G020200	1686	3	0
TraesCS2D01G021200	1456	3	0
TraesCS2D01G022900	214	3	0
TraesCS2D01G026600	584	3	0
TraesCS2D01G028000	1379	3	0
TraesCS2D01G029200	1069	3	0
TraesCS2D01G030600	1033	3	0
TraesCS2D01G033000	980	3	0
TraesCS2D01G034200	1019	3	0
TraesCS2D01G034500	853	3	0
TraesCS2D01G038200	1600	3	0
TraesCS2D01G039400	1609	3	0
TraesCS2D01G039700	1468	3	0
TraesCS2D01G040000	1125	3	0
TraesCS2D01G040100	1283	3	0
TraesCS2D01G041100	447	3	0
TraesCS2D01G042100	1337	3	0
TraesCS2D01G042200	738	3	0
TraesCS2D01G044000	1956	3	0
TraesCS2D01G045400	20	3	0
TraesCS2D01G046000	1345	3	0
TraesCS2D01G047200	35	3	0
TraesCS2D01G049700	822	3	0
TraesCS2D01G051200	178	3	0
TraesCS2D01G052800	282	3	0
TraesCS2D01G053100	1346	3	0
TraesCS2D01G053300	318	3	0
TraesCS2D01G055500	660	3	0
TraesCS2D01G055900	328	3	0
TraesCS2D01G056300	1335	3	0
TraesCS2D01G057400	1687	3	0
TraesCS2D01G057500	592	3	0
TraesCS2D01G058600	530	3	0
TraesCS2D01G058800	750	3	0
TraesCS2D01G059800	1810	3	0
TraesCS2D01G061500	436	3	0
TraesCS2D01G062900	1727	3	0
TraesCS2D01G066600	964	3	0
TraesCS2D01G066700	776	3	0
TraesCS2D01G066900	1883	3	0
TraesCS2D01G068400	134	3	1
TraesCS2D01G069300	1249	3	1
TraesCS2D01G070900	1640	3	0
TraesCS2D01G071700	407	3	0
TraesCS2D01G072900	527	3	0
TraesCS2D01G073900	147	3	0
TraesCS2D01G074500	1018	3	0
TraesCS2D01G074600	1615	3	0
TraesCS2D01G075600	1328	3	0
TraesCS2D01G078000	106	3	0
TraesCS2D01G080000	136	3	0
TraesCS2D01G080300	882	3	0
TraesCS2D01G081400	1659	3	0
TraesCS2D01G083800	1844	3	0
TraesCS2D01G084100	647	3	0
TraesCS2D01G084500	1751	3	0
TraesCS2D01G084600	1924	3	0
TraesCS2D01G085700	1187	3	0
TraesCS2D01G085800	1061	3	0
TraesCS2D01G087200	234	3	0
TraesCS2D01G088600	1840	3	0
TraesCS2D01G089900	321	3	0
TraesCS2D01G090500	1678	3	0
TraesCS2D01G090600	1289	3	0
TraesCS2D01G091300	680	3	1
TraesCS2D01G091600	117	3	0
TraesCS2D01G093200	513	3	0
TraesCS2D01G093600	1869	3	0
TraesCS2D01G094600	1416	3	0
TraesCS2D01G095800	1913	3	1
TraesCS2D01G096900	934	3	0
TraesCS2D01G097700	1356	3	0
TraesCS2D01G098900	822	3	0
TraesCS2D01G099100	540	3	0
TraesCS2D01G099200	1385	3	0
TraesCS2D01G099300	689	3	0
TraesCS2D01G103200	563	3	0
TraesCS2D01G103400	1899	3	0
TraesCS2D01G104000	892	3	0
TraesCS2D01G104400	1324	3	0
TraesCS2D01G105200	776	3	0
TraesCS2D01G106800	431	3	1
TraesCS2D01G107400	300	3	0
TraesCS2D01G110800	919	3	0
TraesCS2D01G111800	1158	3	0
TraesCS2D01G113200	646	3	0
TraesCS2D01G114800	741	3	1
TraesCS2D01G116600	1087	3	0
TraesCS2D01G119100	485	3	1
TraesCS2D01G120200	1541	3	0
TraesCS2D01G120900	103	3	0
TraesCS2D01G122200	28	3	0
TraesCS2D01G123300	996	3	0
TraesCS2D01G124200	476	3	0
TraesCS2D01G126700	903	3	0
TraesCS2D01G126800	86	3	0
TraesCS2D01G127000	411	3	0
TraesCS2D01G131200	1876	3	0
TraesCS2D01G134700	208	3	0
TraesCS2D01G135000	1489	3	0
TraesCS2D01G138100	1331	3	0
TraesCS2D01G139600	1442	3	0
TraesCS2D01G141500	1977	3	0
TraesCS2D01G143400	1955	3	0
TraesCS2D01G146300	538	3	1
TraesCS2D01G147700	519	3	0
TraesCS2D01G147800	227	3	0
TraesCS2D01G149100	1826	3	0
TraesCS2D01G149200	38	3	0
TraesCS2D01G149300	857	3	0
TraesCS2D01G150100	238	3	0
TraesCS2D01G154600	1499	3	0
TraesCS2D01G155200	779	3	0
TraesCS2D01G156200	657	3	0
TraesCS2D01G156300	1913	3	0
TraesCS2D01G157200	1427	3	0
TraesCS2D01G160300	1905	3	0
TraesCS2D01G160400	1071	3	1
TraesCS2D01G165400	1700	3	0
TraesCS2D01G165700	1396	3	0
TraesCS2D01G166900	1572	3	0
TraesCS2D01G167100	323	3	0
TraesCS2D01G167700	376	3	0
TraesCS2D01G168000	755	3	0
TraesCS2D01G169100	660	3	0
TraesCS2D01G169200	282	3	0
TraesCS2D01G170000	1040	3	0
TraesCS2D01G173600	206	3	1
TraesCS2D01G173700	1158	3	0
TraesCS2D01G174500	1651	3	0
TraesCS2D01G175900	526	3	0
TraesCS2D01G176700	62	3	1
TraesCS2D01G180200	1669	3	0
TraesCS2D01G182000	1060	3	0
TraesCS2D01G182800	1870	3	0
TraesCS2D01G183700	1318	3	1
TraesCS2D01G185400	1435	3	0
TraesCS2D01G185500	1559	3	0
TraesCS2D01G186100	1978	3	0
TraesCS2D01G186300	350	3	0
TraesCS2D01G186800	1584	3	0
TraesCS2D01G189800	1825	3	0
TraesCS2D01G190900	1694	3	0
TraesCS2D01G191500	1808	3	0
TraesCS2D01G191900	436	3	0
TraesCS2D01G192600	1337	3	0
TraesCS2D01G194600	1981	3	0
TraesCS2D01G197100	926	3	0
TraesCS2D01G198000	483	3	0
TraesCS2D01G201400	489	3	0
TraesCS2D01G201500	83	3	0
TraesCS2D01G203200	1341	3	0
TraesCS2D01G205500	106	3	0
TraesCS2D01G208400	803	3	0
TraesCS2D01G210200	1841	3	0
TraesCS2D01G211300	624	3	0
TraesCS2D01G211700	960	3	1
TraesCS2D01G212100	1753	3	0
TraesCS2D01G213800	616	3	0
TraesCS2D01G216000	424	3	0
TraesCS2D01G217300	86	3	1
TraesCS2D01G217400	1582	3	0
TraesCS2D01G219000	1097	3	0
TraesCS2D01G221100	368	3	0
TraesCS2D01G222800	1031	3	0
TraesCS2D01G223500	1539	3	0
TraesCS2D01G224000	940	3	0
TraesCS2D01G224500	1343	3	0
TraesCS2D01G226100	1079	3	0
TraesCS2D01G226300	1804	3	0
TraesCS2D01G227900	898	3	0
TraesCS2D01G229100	1070	3	0
TraesCS2D01G229400	386	3	0
TraesCS2D01G230100	321	3	0
TraesCS2D01G230800	671	3	0
TraesCS2D01G233100	968	3	0
TraesCS2D01G234400	1221	3	0
TraesCS2D01G234500	1201	3	0
TraesCS2D01G239900	96	3	0
TraesCS2D01G240600	1546	3	0
TraesCS2D01G240900	1519	3	0
TraesCS2D01G241800	973	3	0
TraesCS2D01G242500	1239	3	0
TraesCS2D01G243900	1396	3	0
TraesCS2D01G245700	341	3	0
TraesCS2D01G246400	452	3	0
TraesCS2D01G246800	1120	3	0
TraesCS2D01G248000	101	3	0
TraesCS2D01G248200	442	3	0
TraesCS2D01G249600	239	3	0
TraesCS2D01G252300	1701	3	0
TraesCS2D01G254400	1510	3	0
TraesCS2D01G258500	868	3	0
TraesCS2D01G259300	821	3	0
TraesCS2D01G261000	1445	3	0
TraesCS2D01G266300	45	3	0
TraesCS2D01G268600	847	3	0
TraesCS2D01G270400	227	3	0
TraesCS2D01G272000	1432	3	0
TraesCS2D01G272500	947	3	0
TraesCS2D01G272900	1360	3	0
TraesCS2D01G276200	1980	3	0
TraesCS2D01G277100	142	3	0
TraesCS2D01G278500	690	3	0
TraesCS2D01G281700	674	3	0
TraesCS2D01G282300	156	3	0
TraesCS2D01G283600	517	3	0
TraesCS2D01G285600	383	3	0
TraesCS2D01G286500	1070	3	0
TraesCS2D01G286600	755	3	0
TraesCS2D01G290000	1426	3	0
TraesCS2D01G291000	165	3	1
TraesCS2D01G291100	1982	3	0
TraesCS2D01G292100	736	3	0
TraesCS2D01G292300	1737	3	1
TraesCS2D01G292600	1183	3	0
TraesCS2D01G293600	1383	3	0
TraesCS2D01G293700	1781	3	0
TraesCS2D01G294000	1498	3	0
TraesCS2D01G294700	14	3	0
TraesCS2D01G296000	1278	3	0
TraesCS2D01G296100	1154	3	0
TraesCS2D01G296800	200	3	0
TraesCS2D01G297200	1652	3	0
TraesCS2D01G298500	221	3	0
TraesCS2D01G300700	1095	3	0
TraesCS2D01G301900	1627	3	0
TraesCS2D01G302600	842	3	0
TraesCS2D01G302700	522	3	0
TraesCS2D01G303100	1794	3	0
TraesCS2D01G304500	821	3	0
TraesCS2D01G305500	518	3	0
TraesCS2D01G307900	180	3	0
TraesCS2D01G311600	1901	3	0
TraesCS2D01G314300	1596	3	0
TraesCS2D01G316800	1211	3	0
TraesCS2D01G317700	472	3	0
TraesCS2D01G318000	1569	3	0
TraesCS2D01G318500	1489	3	1
TraesCS2D01G319300	947	3	0
TraesCS2D01G320800	937	3	0
TraesCS2D01G322100	974	3	0
TraesCS2D01G323600	1718	3	0
TraesCS2D01G323700	1025	3	0
TraesCS2D01G325700	1528	3	0
TraesCS2D01G327300	1592	3	0
TraesCS2D01G328600	997	3	0
TraesCS2D01G330700	533	3	0
TraesCS2D01G330900	1275	3	0
TraesCS2D01G331300	1735	3	0
TraesCS2D01G332800	695	3	0
TraesCS2D01G338700	1073	3	0
TraesCS2D01G340400	217	3	0
TraesCS2D01G340500	181	3	0
TraesCS2D01G340700	1578	3	0
TraesCS2D01G342000	657	3	1
TraesCS2D01G343500	1820	3	0
TraesCS2D01G344000	1791	3	0
TraesCS2D01G346100	880	3	0
TraesCS2D01G346600	1944	3	1
TraesCS2D01G348600	610	3	0
TraesCS2D01G349100	1580	3	0
TraesCS2D01G349300	1199	3	0
TraesCS2D01G350900	1055	3	0
TraesCS2D01G351300	1063	3	0
TraesCS2D01G351700	1978	3	0
TraesCS2D01G351900	924	3	0
TraesCS2D01G352900	1291	3	1
TraesCS2D01G355600	166	3	0
TraesCS2D01G355800	409	3	0
TraesCS2D01G357800	391	3	0
TraesCS2D01G358300	1152	3	0
TraesCS2D01G358500	289	3	0
TraesCS2D01G359700	1915	3	0
TraesCS2D01G359800	1938	3	0
TraesCS2D01G360100	1303	3	0
TraesCS2D01G360700	1889	3	0
TraesCS2D01G361100	1911	3	0
TraesCS2D01G361300	866	3	0
TraesCS2D01G362000	1246	3	0
TraesCS2D01G364000	672	3	0
TraesCS2D01G367200	1745	3	0
TraesCS2D01G369200	1592	3	0
TraesCS2D01G370400	1028	3	0
TraesCS2D01G371800	1956	3	0
TraesCS2D01G372100	88	3	0
TraesCS2D01G375200	1525	3	0
TraesCS2D01G375700	1220	3	0
TraesCS2D01G377900	1178	3	0
TraesCS2D01G378500	1669	3	0
TraesCS2D01G378700	442	3	0
TraesCS2D01G380200	1974	3	0
TraesCS2D01G391400	12	3	0
TraesCS2D01G393900	1825	3	0
TraesCS2D01G394600	1495	3	0
TraesCS2D01G394700	1797	3	0
TraesCS2D01G395100	699	3	0
TraesCS2D01G395500	1746	3	0
TraesCS2D01G396000	377	3	0
TraesCS2D01G396800	298	3	1
TraesCS2D01G401700	1184	3	0
TraesCS2D01G402500	886	3	1
TraesCS2D01G405000	353	3	0
TraesCS2D01G405300	446	3	0
TraesCS2D01G406900	1689	3	0
TraesCS2D01G407500	910	3	0
TraesCS2D01G407600	1323	3	0
TraesCS2D01G409700	468	3	0
TraesCS2D01G411000	1814	3	0
TraesCS2D01G412800	1699	3	0
TraesCS2D01G414700	456	3	0
TraesCS2D01G415200	602	3	0
TraesCS2D01G417100	841	3	0
TraesCS2D01G417300	948	3	1
TraesCS2D01G418300	1870	3	0
TraesCS2D01G419000	1725	3	1
TraesCS2D01G419500	543	3	0
TraesCS2D01G425400	274	3	0
TraesCS2D01G425600	1858	3	1
TraesCS2D01G426100	643	3	0
TraesCS2D01G427200	759	3	0
TraesCS2D01G428100	1544	3	0
TraesCS2D01G428400	1464	3	0
TraesCS2D01G431000	1867	3	0
TraesCS2D01G431400	1810	3	0
TraesCS2D01G436200	1365	3	1
TraesCS2D01G436500	1247	3	0
TraesCS2D01G440800	630	3	0
TraesCS2D01G441400	1105	3	0
TraesCS2D01G441700	1970	3	0
TraesCS2D01G442500	1578	3	0
TraesCS2D01G442800	292	3	0
TraesCS2D01G446400	1519	3	0
TraesCS2D01G449200	839	3	0
TraesCS2D01G450100	137	3	0
TraesCS2D01G450800	962	3	1
TraesCS2D01G454300	985	3	0
TraesCS2D01G455400	718	3	0
TraesCS2D01G455600	1702	3	0
TraesCS2D01G457000	108	3	0
TraesCS2D01G457900	471	3	0
TraesCS2D01G462300	860	3	0
TraesCS2D01G462400	619	3	0
TraesCS2D01G462900	225	3	0
TraesCS2D01G463100	1929	3	1
TraesCS2D01G465100	1870	3	0
TraesCS2D01G465600	852	3	0
TraesCS2D01G465900	842	3	0
TraesCS2D01G468700	1582	3	0
TraesCS2D01G468800	894	3	0
TraesCS2D01G468900	1539	3	1
TraesCS2D01G470900	1891	3	0
TraesCS2D01G471600	1097	3	0
TraesCS2D01G472100	1769	3	0
TraesCS2D01G472400	1556	3	0
TraesCS2D01G474600	321	3	0
TraesCS2D01G474800	1640	3	0
TraesCS2D01G476000	1567	3	0
TraesCS2D01G476700	936	3	0
TraesCS2D01G477600	528	3	0
TraesCS2D01G479100	1068	3	1
TraesCS2D01G479800	568	3	0
TraesCS2D01G480400	33	3	0
TraesCS2D01G482400	163	3	0
TraesCS2D01G483300	1471	3	1
TraesCS2D01G484200	1461	3	0
TraesCS2D01G485000	454	3	0
TraesCS2D01G485800	703	3	0
TraesCS2D01G486400	1538	3	0
TraesCS2D01G486600	314	3	0
TraesCS2D01G487800	43	3	0
TraesCS2D01G488500	1293	3	0
TraesCS2D01G491000	1650	3	0
TraesCS2D01G491700	1108	3	1
TraesCS2D01G494900	148	3	0
TraesCS2D01G495800	1498	3	0
TraesCS2D01G496400	1729	3	0
TraesCS2D01G496800	1518	3	0
TraesCS2D01G497200	740	3	0
TraesCS2D01G498600	1010	3	0
TraesCS2D01G499800	1842	3	0
TraesCS2D01G500500	1129	3	0
TraesCS2D01G503000	673	3	0
TraesCS2D01G503700	1337	3	0
TraesCS2D01G505400	1739	3	0
TraesCS2D01G505500	1952	3	0
TraesCS2D01G508900	1980	3	0
TraesCS2D01G509500	1488	3	0
TraesCS2D01G510200	1900	3	0
TraesCS2D01G510800	1719	3	0
TraesCS2D01G513700	1901	3	0
TraesCS2D01G515100	515	3	0
TraesCS2D01G516000	155	3	0
TraesCS2D01G518100	1444	3	0
TraesCS2D01G518400	97	3	0
TraesCS2D01G518900	553	3	0
TraesCS2D01G519700	1028	3	0
TraesCS2D01G520000	262	3	0
TraesCS2D01G520700	1296	3	0
TraesCS2D01G520900	1169	3	1
TraesCS2D01G521500	833	3	1
